age,income,loan_amount,credit_score,employment_years,previous_defaults,num_open_accounts,credit_history_years,monthly_debt,debt_to_income_ratio,loan_purpose,home_ownership,education,marital_status,risk
50,28761,24636,647,21,0,8,9,1101.68,0.46,home_improvement,mortgage,master,single,1
61,83728,500,683,26,0,3,3,2982.54,0.427,debt_consolidation,mortgage,bachelor,married,0
54,55523,22377,705,21,1,13,13,1726.53,0.373,debt_consolidation,rent,high_school,single,0
57,62227,6886,662,9,0,1,28,631.35,0.122,debt_consolidation,mortgage,bachelor,married,0
26,90237,500,742,18,1,7,22,1095.1,0.146,medical,own,bachelor,married,0
27,77568,500,695,23,0,10,16,2732.96,0.423,car,mortgage,bachelor,married,0
52,68776,32561,781,26,2,3,0,1414.52,0.247,debt_consolidation,mortgage,bachelor,single,0
52,10400,500,714,35,0,8,24,2456.1,2.834,small_business,mortgage,phd,married,1
73,58862,14227,515,16,0,9,14,901.57,0.184,small_business,mortgage,bachelor,married,0
45,40383,19247,622,9,0,2,27,1849.47,0.55,debt_consolidation,own,bachelor,married,1
53,77776,500,536,16,0,1,21,2097.76,0.324,debt_consolidation,mortgage,master,married,0
27,84773,8357,605,9,0,8,20,1709.86,0.242,small_business,own,bachelor,single,0
72,52449,20745,624,9,0,10,1,871.88,0.199,debt_consolidation,own,high_school,single,0
32,43323,18519,710,37,0,6,17,1900.06,0.526,medical,mortgage,bachelor,divorced,1
36,98907,9473,619,16,0,10,6,2802.31,0.34,debt_consolidation,rent,bachelor,divorced,0
36,44921,17842,747,25,1,1,21,3863.13,1.032,home_improvement,rent,high_school,single,1
63,30136,13773,603,25,0,3,27,3179.13,1.266,debt_consolidation,own,bachelor,married,1
73,39183,3355,629,33,0,9,29,729.73,0.223,car,rent,master,single,1
56,46125,29405,563,3,0,9,12,1163.54,0.303,other,rent,bachelor,married,1
33,38465,17489,751,26,0,6,23,407.41,0.127,debt_consolidation,mortgage,bachelor,single,1
27,81134,500,760,20,0,3,2,629.03,0.093,debt_consolidation,rent,high_school,widowed,0
56,8000,21260,640,35,0,8,2,1077.66,1.616,debt_consolidation,mortgage,master,married,1
67,37935,7613,546,37,1,6,12,878.16,0.278,other,mortgage,master,single,1
71,58812,11526,635,30,0,1,20,933.23,0.19,small_business,rent,bachelor,married,0
29,65256,15098,666,6,0,6,25,1000.0,0.184,debt_consolidation,mortgage,bachelor,married,0
52,102295,5484,605,33,0,13,3,1272.65,0.149,other,mortgage,high_school,married,0
31,98630,36636,814,17,0,5,15,589.79,0.072,car,mortgage,high_school,single,0
28,19981,500,777,23,0,8,27,1183.56,0.711,debt_consolidation,rent,high_school,single,1
53,12298,15680,527,12,1,13,7,2784.81,2.717,home_improvement,own,high_school,divorced,1
43,60624,19576,569,12,0,2,21,1021.96,0.202,home_improvement,rent,bachelor,married,0
45,43170,15494,682,24,0,12,7,770.17,0.214,small_business,rent,bachelor,single,1
28,30199,12708,574,4,1,7,15,364.01,0.145,debt_consolidation,mortgage,bachelor,single,1
65,60403,10475,662,38,0,6,22,2049.89,0.407,medical,own,bachelor,married,0
42,65767,5361,650,28,2,1,1,3383.73,0.617,small_business,mortgage,high_school,single,0
24,39025,5149,647,32,0,12,8,330.16,0.102,car,mortgage,master,single,1
60,44397,28902,721,23,0,8,26,2215.07,0.599,debt_consolidation,mortgage,high_school,single,1
23,40948,9699,776,9,0,6,12,2637.41,0.773,other,rent,bachelor,married,1
49,49712,40586,677,24,0,13,21,2410.6,0.582,home_improvement,rent,bachelor,single,1
61,73536,23027,565,9,0,3,26,3522.73,0.575,other,rent,high_school,single,0
49,33052,500,660,38,1,5,26,3478.94,1.263,debt_consolidation,rent,bachelor,single,1
54,43982,25599,609,15,0,7,21,323.5,0.088,other,mortgage,master,married,1
54,50017,14362,789,27,2,9,11,1507.68,0.362,small_business,rent,bachelor,married,0
48,59831,500,698,11,0,4,1,2716.24,0.545,other,own,bachelor,married,0
33,66899,30651,678,31,0,12,8,3814.53,0.684,debt_consolidation,other,high_school,married,0
35,111056,9768,695,28,0,14,0,3238.27,0.35,debt_consolidation,mortgage,bachelor,married,0
43,74303,8748,647,26,0,2,5,788.7,0.127,debt_consolidation,rent,master,married,0
64,74898,19502,737,25,0,3,29,1188.91,0.19,debt_consolidation,rent,bachelor,married,0
46,53334,28713,610,2,0,7,23,3078.02,0.693,debt_consolidation,mortgage,high_school,single,0
24,35503,16360,717,25,0,8,1,1938.75,0.655,other,mortgage,bachelor,single,1
46,46794,15501,761,38,0,5,2,2234.48,0.573,car,rent,high_school,single,1
60,42241,6637,593,0,0,3,25,2475.02,0.703,debt_consolidation,rent,master,married,1
29,69805,28509,673,34,0,1,14,502.84,0.086,other,mortgage,master,divorced,0
25,18717,16476,679,26,0,10,25,3438.25,2.204,education,mortgage,bachelor,single,1
52,74813,12294,574,3,0,13,6,3466.22,0.556,other,mortgage,master,married,0
40,57069,10805,554,18,0,1,12,1926.13,0.405,other,own,high_school,married,0
70,78333,27321,585,21,1,11,15,2544.7,0.39,small_business,mortgage,high_school,married,0
31,41902,11852,646,5,0,2,12,2673.63,0.766,debt_consolidation,rent,high_school,single,1
35,37465,27352,679,8,0,5,26,839.92,0.269,other,mortgage,master,single,1
52,49833,9341,624,10,0,3,11,539.08,0.13,debt_consolidation,mortgage,bachelor,single,0
48,49233,23667,785,21,0,13,16,180.62,0.044,car,mortgage,high_school,married,1
42,80158,17485,721,8,0,7,20,3660.24,0.548,medical,own,high_school,single,0
61,79920,3590,681,28,1,2,10,1448.28,0.217,debt_consolidation,rent,master,married,0
37,107625,13956,619,9,0,2,21,434.74,0.048,car,rent,high_school,divorced,0
46,47612,500,654,33,0,3,25,1916.62,0.483,debt_consolidation,rent,high_school,married,1
64,8000,6071,727,30,0,13,6,394.94,0.592,debt_consolidation,rent,high_school,married,1
27,49764,500,714,21,0,12,12,432.48,0.104,debt_consolidation,mortgage,high_school,single,0
62,65766,38970,713,3,1,1,9,2006.65,0.366,medical,mortgage,high_school,married,0
46,77863,500,628,1,0,2,9,2084.46,0.321,debt_consolidation,rent,bachelor,married,0
45,67590,46029,613,4,0,5,12,2362.56,0.419,medical,mortgage,bachelor,married,0
30,47593,21171,550,14,0,3,22,2659.61,0.671,car,mortgage,bachelor,married,1
65,102854,8773,686,18,1,11,18,2706.24,0.316,car,rent,bachelor,married,0
39,34156,24676,543,37,0,10,29,1788.69,0.628,small_business,mortgage,master,divorced,1
31,53133,7265,648,14,0,6,22,2609.78,0.589,home_improvement,mortgage,high_school,married,0
33,33002,500,620,7,0,2,16,1288.49,0.468,debt_consolidation,mortgage,high_school,married,1
73,60489,15948,665,19,0,14,26,1821.1,0.361,debt_consolidation,mortgage,high_school,married,0
28,99725,23400,731,11,0,8,19,1633.98,0.197,home_improvement,mortgage,bachelor,married,0
60,56476,30340,744,3,0,4,6,1383.53,0.294,home_improvement,rent,high_school,married,0
24,56630,20972,699,37,0,3,22,1030.43,0.218,debt_consolidation,mortgage,bachelor,single,0
67,17600,8647,596,38,0,5,3,405.99,0.277,car,mortgage,bachelor,married,1
51,52825,31635,648,35,0,14,16,2073.05,0.471,debt_consolidation,mortgage,bachelor,single,0
48,88762,28955,588,14,0,8,29,2195.42,0.297,small_business,rent,bachelor,single,0
31,53744,18228,604,0,0,9,23,1411.0,0.315,home_improvement,rent,bachelor,divorced,0
63,52055,29529,683,30,1,1,3,3905.79,0.9,other,own,master,single,0
21,87642,41217,581,8,0,4,17,2272.15,0.311,home_improvement,rent,high_school,single,0
69,52160,8476,618,22,1,6,19,3567.14,0.821,other,mortgage,bachelor,single,0
67,92301,4203,575,25,1,6,7,2323.33,0.302,home_improvement,mortgage,high_school,single,0
72,27884,8127,696,39,0,13,7,840.67,0.362,home_improvement,mortgage,bachelor,single,1
58,76946,500,624,38,1,9,20,3901.03,0.608,debt_consolidation,rent,master,single,0
44,101158,22094,494,17,0,1,15,3552.81,0.421,debt_consolidation,rent,high_school,married,0
74,85196,500,764,32,1,13,14,1937.97,0.273,other,rent,bachelor,married,0
67,13318,30180,720,38,0,14,17,1047.93,0.944,debt_consolidation,mortgage,master,single,1
51,44042,6933,508,13,2,5,22,968.41,0.264,debt_consolidation,own,bachelor,married,1
61,53951,31304,701,0,1,10,18,3243.48,0.721,medical,rent,high_school,single,0
66,85248,500,756,12,0,1,5,369.56,0.052,home_improvement,mortgage,other,single,0
70,26709,10377,636,14,0,6,8,2588.44,1.163,debt_consolidation,rent,high_school,widowed,1
46,34526,500,660,36,0,9,28,2596.53,0.902,debt_consolidation,own,high_school,single,1
69,19871,31240,627,4,0,4,15,811.57,0.49,home_improvement,rent,master,single,1
70,39354,35148,686,13,0,10,20,2849.16,0.869,home_improvement,rent,high_school,single,1
25,28709,500,722,13,0,10,8,2851.08,1.192,small_business,mortgage,master,divorced,1
40,99947,25390,566,4,0,9,19,1465.12,0.176,debt_consolidation,mortgage,high_school,single,0
72,43815,27824,600,10,1,3,24,1985.17,0.544,car,rent,master,single,1
61,77273,18908,657,31,0,11,16,3347.78,0.52,medical,rent,bachelor,married,0
31,60449,22057,671,4,1,7,3,2140.3,0.425,medical,rent,bachelor,single,0
74,60099,21192,678,35,1,5,14,2510.81,0.501,debt_consolidation,mortgage,bachelor,single,0
53,45213,25434,636,14,0,10,10,1709.8,0.454,debt_consolidation,own,high_school,single,1
70,79250,1890,588,6,0,1,13,683.44,0.103,home_improvement,rent,high_school,married,0
58,63858,29405,718,4,0,7,16,3992.46,0.75,other,mortgage,bachelor,married,0
47,62418,17512,564,29,0,8,27,2172.99,0.418,small_business,rent,master,married,0
54,45164,16792,615,14,0,6,12,1412.14,0.375,home_improvement,rent,bachelor,single,1
35,49255,21799,651,29,1,1,8,2883.77,0.703,other,rent,master,married,1
52,74722,500,683,13,0,9,23,2521.2,0.405,debt_consolidation,mortgage,master,married,0
41,65751,500,629,23,0,7,15,1008.34,0.184,medical,rent,master,single,0
66,63086,13547,702,23,0,14,7,3520.01,0.67,small_business,mortgage,master,married,0
25,41148,33522,737,34,1,6,13,376.52,0.11,other,rent,high_school,married,1
26,108602,775,606,4,0,4,14,2462.22,0.272,other,mortgage,bachelor,widowed,0
58,48007,17101,677,11,0,3,6,1963.77,0.491,home_improvement,mortgage,master,married,1
42,59243,6399,667,19,0,4,24,1340.97,0.272,debt_consolidation,rent,high_school,married,0
38,55324,4788,626,4,0,1,26,3322.88,0.721,home_improvement,mortgage,master,married,0
34,108867,21008,516,35,1,9,10,2659.48,0.293,medical,rent,high_school,divorced,0
30,52729,24112,674,20,0,2,28,3062.05,0.697,medical,rent,bachelor,married,0
66,50441,5549,682,38,0,2,2,1717.17,0.409,debt_consolidation,rent,high_school,single,0
33,62957,31647,726,2,0,3,6,3775.35,0.72,debt_consolidation,rent,bachelor,single,0
51,42661,20070,626,28,0,14,21,1444.42,0.406,home_improvement,rent,bachelor,married,1
50,62789,12099,603,24,0,13,4,2171.08,0.415,home_improvement,rent,bachelor,married,0
23,119290,19170,585,26,0,1,8,3741.24,0.376,debt_consolidation,rent,master,single,0
50,67492,39436,440,35,0,10,19,424.44,0.075,small_business,rent,master,married,0
26,66581,24042,621,21,1,3,18,524.36,0.095,debt_consolidation,own,bachelor,divorced,0
49,42052,6615,843,37,0,4,12,3977.33,1.135,car,mortgage,high_school,single,1
28,102730,14775,738,34,2,9,26,3888.43,0.454,debt_consolidation,rent,bachelor,married,0
64,108475,16575,580,0,1,5,18,3109.64,0.344,medical,mortgage,master,married,0
65,81317,22984,613,2,0,11,15,1988.33,0.293,education,mortgage,bachelor,single,0
63,76345,17874,613,23,2,6,1,2073.64,0.326,debt_consolidation,rent,bachelor,single,0
64,54130,37743,747,7,0,13,0,1103.13,0.245,car,rent,high_school,married,0
53,69783,12279,805,38,0,1,2,1787.65,0.307,debt_consolidation,own,high_school,divorced,0
37,39121,500,656,17,0,3,23,1782.26,0.547,other,mortgage,phd,divorced,1
68,31847,17574,668,2,1,14,11,240.75,0.091,small_business,mortgage,master,single,1
31,22816,9706,686,17,0,7,5,1867.32,0.982,small_business,mortgage,high_school,single,1
33,70266,500,648,15,0,7,1,1971.2,0.337,debt_consolidation,mortgage,bachelor,divorced,0
70,25540,6557,669,31,1,10,23,2696.55,1.267,debt_consolidation,mortgage,bachelor,married,1
31,47509,10699,653,0,0,13,15,2114.17,0.534,home_improvement,mortgage,bachelor,married,1
51,58469,28677,683,25,1,12,28,3460.56,0.71,debt_consolidation,mortgage,bachelor,single,0
48,84882,500,509,11,1,12,4,1533.49,0.217,small_business,rent,bachelor,married,0
64,45544,19197,616,37,0,13,11,1697.9,0.447,debt_consolidation,mortgage,other,married,1
26,87831,41645,567,20,0,1,3,2328.78,0.318,debt_consolidation,mortgage,master,married,0
61,83478,12901,698,12,0,9,13,890.62,0.128,debt_consolidation,rent,master,married,0
36,33217,12549,595,11,0,1,16,1634.64,0.591,other,rent,bachelor,married,1
24,88070,23637,540,12,0,7,11,2776.05,0.378,other,own,high_school,married,0
55,52910,21266,524,17,0,12,12,1706.05,0.387,debt_consolidation,own,bachelor,single,0
68,47526,32010,681,18,0,12,16,3635.8,0.918,debt_consolidation,mortgage,bachelor,single,1
46,53016,12994,584,18,0,2,19,2499.67,0.566,debt_consolidation,rent,master,married,0
32,59912,23426,640,5,0,9,27,699.69,0.14,debt_consolidation,rent,master,single,0
31,49623,23617,760,6,0,12,14,2001.03,0.484,other,rent,bachelor,divorced,1
57,39007,10973,676,6,0,12,28,3082.64,0.948,education,mortgage,high_school,married,1
45,41218,13632,614,27,0,9,8,2609.05,0.76,other,mortgage,high_school,married,1
38,63473,14865,567,27,0,9,25,3552.53,0.672,medical,own,bachelor,single,0
39,55988,500,680,18,0,4,9,3024.93,0.648,small_business,own,high_school,single,0
43,73182,10335,640,15,0,6,5,340.29,0.056,car,rent,master,single,0
58,61309,32953,690,16,0,13,16,538.8,0.105,medical,rent,bachelor,married,0
74,61925,27452,483,21,0,12,11,2634.02,0.51,car,own,other,single,0
38,74820,8040,729,18,0,2,23,1029.79,0.165,debt_consolidation,own,high_school,single,0
46,95472,14811,530,28,0,3,27,2392.56,0.301,car,mortgage,high_school,single,0
26,96475,26656,616,18,0,6,8,3189.65,0.397,home_improvement,rent,bachelor,married,0
24,93510,20320,747,34,0,1,1,2350.03,0.302,other,mortgage,master,married,0
64,81761,24598,493,24,1,7,15,1720.41,0.253,home_improvement,mortgage,bachelor,single,0
71,112135,21409,643,19,0,2,15,2620.45,0.28,debt_consolidation,rent,master,single,0
49,70945,17584,630,36,1,8,21,660.12,0.112,debt_consolidation,rent,bachelor,divorced,0
54,68138,13009,647,18,0,5,22,2920.51,0.514,other,mortgage,master,single,0
37,116098,658,674,12,0,7,26,2818.4,0.291,other,rent,high_school,single,0
63,8000,23306,651,11,0,8,28,2106.17,3.159,education,other,bachelor,single,1
63,54652,12338,556,14,0,3,0,1187.37,0.261,debt_consolidation,rent,high_school,single,0
73,91312,500,656,3,0,6,29,3210.5,0.422,debt_consolidation,mortgage,high_school,single,0
36,84506,8452,648,14,0,12,26,2091.15,0.297,home_improvement,mortgage,bachelor,married,0
22,124141,25227,645,16,0,9,20,330.79,0.032,other,mortgage,high_school,widowed,0
54,62687,500,796,26,1,4,26,3682.59,0.705,medical,rent,master,single,0
28,49229,2645,743,10,0,10,10,3094.09,0.754,other,mortgage,bachelor,married,0
33,51697,16645,777,22,0,7,20,2380.74,0.553,car,rent,bachelor,divorced,0
62,67951,31868,674,14,0,1,2,1803.62,0.319,medical,rent,other,single,0
28,100541,26999,774,30,0,12,1,3843.61,0.459,debt_consolidation,rent,other,single,0
50,100853,33019,590,25,0,7,13,3122.58,0.372,debt_consolidation,rent,master,married,0
52,58599,17493,624,6,0,9,0,2186.47,0.448,other,own,bachelor,married,0
56,66325,12489,609,12,1,10,5,2647.3,0.479,debt_consolidation,mortgage,bachelor,single,0
67,44709,25119,615,12,0,8,6,1194.93,0.321,education,rent,high_school,married,1
50,47319,4207,652,19,1,4,1,863.29,0.219,car,own,high_school,married,1
21,86156,3271,664,33,0,3,1,1165.95,0.162,debt_consolidation,rent,bachelor,married,0
63,100055,1138,680,9,0,7,14,1243.23,0.149,debt_consolidation,rent,bachelor,married,0
59,42567,28066,772,36,0,13,20,2984.98,0.841,debt_consolidation,rent,bachelor,married,1
37,66073,4985,543,26,0,12,4,646.24,0.117,small_business,mortgage,bachelor,married,0
40,53923,27007,565,33,1,1,12,3132.59,0.697,debt_consolidation,mortgage,high_school,married,0
44,81596,16781,479,35,0,8,18,2141.24,0.315,debt_consolidation,rent,bachelor,single,0
70,50287,28220,591,15,0,14,18,1599.84,0.382,car,rent,bachelor,married,1
42,11838,1735,618,20,0,12,14,1271.54,1.289,debt_consolidation,mortgage,bachelor,single,1
49,85092,7493,601,15,0,1,0,2101.48,0.296,debt_consolidation,mortgage,bachelor,widowed,0
42,52412,20447,570,16,0,7,2,1338.32,0.306,debt_consolidation,own,high_school,single,0
64,55013,9828,656,14,0,6,24,1774.86,0.387,debt_consolidation,mortgage,master,single,0
29,70889,500,622,12,0,10,17,2982.16,0.505,car,mortgage,high_school,single,0
57,68820,500,588,32,0,8,16,2541.39,0.443,other,mortgage,bachelor,divorced,0
30,71403,1640,660,4,1,6,24,3017.13,0.507,debt_consolidation,mortgage,master,married,0
56,19256,2530,609,26,0,5,20,2880.6,1.795,other,rent,high_school,married,1
57,73907,23181,730,0,0,9,7,3278.78,0.532,debt_consolidation,rent,bachelor,divorced,0
48,12273,19044,638,29,0,4,10,886.59,0.867,car,mortgage,bachelor,divorced,1
48,79239,16946,625,22,0,7,19,3980.98,0.603,medical,mortgage,high_school,single,0
62,87959,39104,668,14,0,6,7,1955.5,0.267,home_improvement,rent,bachelor,married,0
63,25786,29102,509,35,1,10,27,2901.11,1.35,debt_consolidation,mortgage,bachelor,divorced,1
41,68210,24621,734,18,0,6,20,2743.23,0.483,debt_consolidation,rent,high_school,single,0
44,86429,500,704,29,1,11,5,2307.99,0.32,small_business,rent,bachelor,single,0
62,48774,15714,594,15,0,12,5,3983.68,0.98,debt_consolidation,rent,high_school,married,1
60,76840,18584,570,17,0,5,5,947.53,0.148,home_improvement,rent,master,married,0
22,8000,10017,579,25,0,2,1,1744.74,2.617,debt_consolidation,rent,bachelor,single,1
28,87454,35476,551,16,0,4,9,598.15,0.082,debt_consolidation,rent,high_school,single,0
68,60749,15614,531,10,0,1,9,809.16,0.16,small_business,mortgage,master,married,0
47,53554,500,549,28,0,9,8,2880.56,0.645,education,rent,bachelor,single,0
42,84601,3031,464,8,0,9,22,118.89,0.017,car,mortgage,high_school,divorced,0
57,103232,42388,624,16,0,8,2,3570.3,0.415,debt_consolidation,rent,high_school,single,0
47,72142,9958,640,26,1,4,1,2569.42,0.427,debt_consolidation,rent,bachelor,married,0
49,100217,500,739,36,0,5,3,1819.53,0.218,home_improvement,mortgage,high_school,married,0
23,21167,7807,719,21,0,1,7,1392.31,0.789,small_business,mortgage,high_school,single,1
64,76648,500,598,7,0,4,8,592.47,0.093,home_improvement,mortgage,bachelor,single,0
33,56699,26007,632,2,1,4,25,3694.09,0.782,other,rent,other,single,0
65,40294,500,727,37,0,5,1,2878.06,0.857,debt_consolidation,mortgage,bachelor,married,1
30,11782,500,618,34,0,2,15,1411.93,1.438,other,rent,bachelor,single,1
56,75294,15047,661,31,1,2,29,376.65,0.06,car,mortgage,phd,single,0
29,81882,28312,607,7,1,12,5,1370.16,0.201,medical,rent,high_school,single,0
74,93550,14166,652,26,0,2,7,820.07,0.105,debt_consolidation,mortgage,high_school,single,0
47,89412,500,655,31,0,11,2,3166.47,0.425,home_improvement,mortgage,master,married,0
54,40707,17190,625,35,0,8,10,2906.43,0.857,small_business,mortgage,bachelor,single,1
71,92267,9386,724,33,0,13,24,2042.83,0.266,small_business,other,high_school,single,0
21,94908,28592,589,24,0,12,19,3554.78,0.449,debt_consolidation,own,bachelor,married,0
52,53500,25257,658,30,0,2,4,804.65,0.18,debt_consolidation,mortgage,master,married,0
45,60710,8554,774,12,0,6,29,1862.67,0.368,car,own,high_school,single,0
49,36646,24357,671,14,1,2,11,2871.42,0.94,other,rent,bachelor,single,1
27,97022,18254,594,12,0,13,22,364.43,0.045,debt_consolidation,rent,high_school,married,0
69,22205,31401,674,32,0,8,29,1553.44,0.839,debt_consolidation,mortgage,bachelor,married,1
23,73374,23846,820,30,0,14,26,2329.49,0.381,other,other,bachelor,single,0
40,45079,21563,652,24,0,1,10,1530.53,0.407,car,mortgage,high_school,single,1
40,32303,30935,705,39,1,2,4,1972.78,0.733,debt_consolidation,rent,bachelor,married,1
73,13131,15184,650,22,2,14,19,2471.66,2.259,debt_consolidation,mortgage,bachelor,widowed,1
